Date,equity
2018-04-10 00:00:00+00:00,0.9400720795882048
2018-04-11 00:00:00+00:00,0.9400720795882048
2018-04-12 00:00:00+00:00,0.9400720795882048
2018-04-13 00:00:00+00:00,0.9400720795882048
2018-04-16 00:00:00+00:00,0.9458424888715264
2018-04-17 00:00:00+00:00,0.9588611272279615
2018-04-18 00:00:00+00:00,0.9567092352973829
2018-04-19 00:00:00+00:00,0.9295960536623655
2018-04-20 00:00:00+00:00,0.8915084283971076
2018-04-23 00:00:00+00:00,0.8889262401666974
2018-04-24 00:00:00+00:00,0.876553128346294
2018-04-25 00:00:00+00:00,0.8764654730334593
2018-04-26 00:00:00+00:00,0.8764654730334593
2018-04-27 00:00:00+00:00,0.8764654730334593
2018-04-30 00:00:00+00:00,0.8764654730334593
2018-05-01 00:00:00+00:00,0.8764654730334593
2018-05-02 00:00:00+00:00,0.8764654730334593
2018-05-03 00:00:00+00:00,0.8764654730334593
2018-05-04 00:00:00+00:00,0.8764654730334593
2018-05-07 00:00:00+00:00,0.8764654730334593
2018-05-08 00:00:00+00:00,0.8764654730334593
2018-05-09 00:00:00+00:00,0.8825491116838571
2018-05-10 00:00:00+00:00,0.8951730716946648
2018-05-11 00:00:00+00:00,0.8883429397857906
2018-05-14 00:00:00+00:00,0.8862703321719093
2018-05-15 00:00:00+00:00,0.8782155102528769
2018-05-16 00:00:00+00:00,0.8864116397932469
2018-05-17 00:00:00+00:00,0.8808062697702286
2018-05-18 00:00:00+00:00,0.8776031293099491
2018-05-21 00:00:00+00:00,0.883820952151593
2018-05-22 00:00:00+00:00,0.8816070369163741
2018-05-23 00:00:00+00:00,0.8872595573969702
2018-05-24 00:00:00+00:00,0.8862703321719095
2018-05-25 00:00:00+00:00,0.8882958612039109
2018-05-29 00:00:00+00:00,0.8850927207436314
2018-05-30 00:00:00+00:00,0.8832085712086654
2018-05-31 00:00:00+00:00,0.8802409674091811
2018-06-01 00:00:00+00:00,0.8961152183378459
2018-06-04 00:00:00+00:00,0.903604809771528
2018-06-05 00:00:00+00:00,0.9105762493017399
2018-06-06 00:00:00+00:00,0.9137322393044417
2018-06-07 00:00:00+00:00,0.9112828592841252
2018-06-08 00:00:00+00:00,0.9029924288286002
2018-06-11 00:00:00+00:00,0.9007785135933813
2018-06-12 00:00:00+00:00,0.9057244959672894
2018-06-13 00:00:00+00:00,0.8982819831154873
2018-06-14 00:00:00+00:00,0.8987530564370777
2018-06-15 00:00:00+00:00,0.8895205512140696
2018-06-18 00:00:00+00:00,0.8890495497681768
2018-06-19 00:00:00+00:00,0.874682675968043
2018-06-20 00:00:00+00:00,0.8784981254955528
2018-06-21 00:00:00+00:00,0.8735992935792224
2018-06-22 00:00:00+00:00,0.8710556126437509
2018-06-25 00:00:00+00:00,0.8581018869326905
2018-06-26 00:00:00+00:00,0.8687474683690746
2018-06-27 00:00:00+00:00,0.8674756997770363
2018-06-28 00:00:00+00:00,0.8737876797824401
2018-06-29 00:00:00+00:00,0.871950608829354
2018-07-02 00:00:00+00:00,0.881701194080135
2018-07-03 00:00:00+00:00,0.8663451669306381
2018-07-05 00:00:00+00:00,0.8733166064608499
2018-07-06 00:00:00+00:00,0.8732292748002037
2018-07-09 00:00:00+00:00,0.8732292748002037
2018-07-10 00:00:00+00:00,0.8732292748002037
2018-07-11 00:00:00+00:00,0.8732292748002037
2018-07-12 00:00:00+00:00,0.8732292748002037
2018-07-13 00:00:00+00:00,0.8732292748002037
2018-07-16 00:00:00+00:00,0.8712250821033429
2018-07-17 00:00:00+00:00,0.8736893620573624
2018-07-18 00:00:00+00:00,0.8688976330885885
2018-07-19 00:00:00+00:00,0.8756517196652128
2018-07-20 00:00:00+00:00,0.873643751744274
2018-07-23 00:00:00+00:00,0.8744195448711701
2018-07-24 00:00:00+00:00,0.8807628600937364
2018-07-25 00:00:00+00:00,0.8890685329241532
2018-07-26 00:00:00+00:00,0.8862847718763182
2018-07-27 00:00:00+00:00,0.8715444935630926
2018-07-30 00:00:00+00:00,0.8666615439681421
2018-07-31 00:00:00+00:00,0.8683956411083537
2018-08-01 00:00:00+00:00,0.9195529342429426
2018-08-02 00:00:00+00:00,0.9464321710739122
2018-08-03 00:00:00+00:00,0.949170321808659
2018-08-06 00:00:00+00:00,0.9540989513507637
2018-08-07 00:00:00+00:00,0.9451543859667815
2018-08-08 00:00:00+00:00,0.945793278520347
2018-08-09 00:00:00+00:00,0.9532318679636252
2018-08-10 00:00:00+00:00,0.947071063627478
2018-08-13 00:00:00+00:00,0.953186188016471
2018-08-14 00:00:00+00:00,0.9572021238583487
2018-08-15 00:00:00+00:00,0.9594382826128607
2018-08-16 00:00:00+00:00,0.9734939884253667
2018-08-17 00:00:00+00:00,0.9929346358130581
2018-08-20 00:00:00+00:00,0.9832599572493337
2018-08-21 00:00:00+00:00,0.9813432099545715
2018-08-22 00:00:00+00:00,0.9813888899017255
2018-08-23 00:00:00+00:00,0.9833968578226644
2018-08-24 00:00:00+00:00,0.9864544200171611
2018-08-27 00:00:00+00:00,0.9945775123270931
2018-08-28 00:00:00+00:00,1.0026093143767827
2018-08-29 00:00:00+00:00,1.0175777138895157
2018-08-30 00:00:00+00:00,1.0269329809934904
2018-08-31 00:00:00+00:00,1.0387982079986386
2018-09-04 00:00:00+00:00,1.0421295713397967
2018-09-05 00:00:00+00:00,1.035329874450084
2018-09-06 00:00:00+00:00,1.0181253858169048
2018-09-07 00:00:00+00:00,1.0099110032467304
2018-09-10 00:00:00+00:00,0.9963572894144591
2018-09-11 00:00:00+00:00,1.0215480394183054
2018-09-12 00:00:00+00:00,1.0088614089731727
2018-09-13 00:00:00+00:00,1.0332306859029685
2018-09-14 00:00:00+00:00,1.0215023594711512
2018-09-17 00:00:00+00:00,0.9943037111804318
2018-09-18 00:00:00+00:00,0.9959465876944668
2018-09-19 00:00:00+00:00,0.9965398003008782
2018-09-20 00:00:00+00:00,1.004115290317487
2018-09-21 00:00:00+00:00,0.9932997272199624
2018-09-24 00:00:00+00:00,1.0075835542319758
2018-09-25 00:00:00+00:00,1.0139725494016962
2018-09-26 00:00:00+00:00,1.0058950674048526
2018-09-27 00:00:00+00:00,1.0265678895865866
2018-09-28 00:00:00+00:00,1.0301731237084721
2018-10-01 00:00:00+00:00,1.0371096515374498
2018-10-02 00:00:00+00:00,1.0463280180680938
2018-10-03 00:00:00+00:00,1.0590603284603808
2018-10-04 00:00:00+00:00,1.0404410845126741
2018-10-05 00:00:00+00:00,1.0235559377051788
2018-10-08 00:00:00+00:00,1.0211829480114019
2018-10-09 00:00:00+00:00,1.0353298744500847
2018-10-10 00:00:00+00:00,0.987367113717389
2018-10-11 00:00:00+00:00,0.9786507391669798
2018-10-12 00:00:00+00:00,1.013607457994793
2018-10-15 00:00:00+00:00,0.9919306518525894
2018-10-16 00:00:00+00:00,1.013789968881212
2018-10-17 00:00:00+00:00,1.0094090112664962
2018-10-18 00:00:00+00:00,0.9858155274635964
2018-10-19 00:00:00+00:00,1.0008295372894178
2018-10-22 00:00:00+00:00,1.0007294543356888
2018-10-23 00:00:00+00:00,1.0007294543356888
2018-10-24 00:00:00+00:00,1.0007294543356888
2018-10-25 00:00:00+00:00,1.0007294543356888
2018-10-26 00:00:00+00:00,1.0007294543356888
2018-10-29 00:00:00+00:00,1.0007294543356888
2018-10-30 00:00:00+00:00,1.0007294543356888
2018-10-31 00:00:00+00:00,1.0007294543356888
2018-11-01 00:00:00+00:00,1.0007294543356888
2018-11-02 00:00:00+00:00,1.0007294543356888
2018-11-05 00:00:00+00:00,1.0007294543356888
2018-11-06 00:00:00+00:00,1.0007294543356888
2018-11-07 00:00:00+00:00,1.0007294543356888
2018-11-08 00:00:00+00:00,1.0007294543356888
2018-11-09 00:00:00+00:00,1.0007294543356888
2018-11-12 00:00:00+00:00,1.0007294543356888
2018-11-13 00:00:00+00:00,1.0007294543356888
2018-11-14 00:00:00+00:00,1.0007294543356888
2018-11-15 00:00:00+00:00,1.0007294543356888
2018-11-16 00:00:00+00:00,1.0007294543356888
2018-11-19 00:00:00+00:00,1.0007294543356888
2018-11-20 00:00:00+00:00,1.0007294543356888
2018-11-21 00:00:00+00:00,1.0007294543356888
2018-11-23 00:00:00+00:00,1.0007294543356888
2018-11-26 00:00:00+00:00,1.0007294543356888
2018-11-27 00:00:00+00:00,1.0007294543356888
2018-11-28 00:00:00+00:00,1.0007294543356888
2018-11-29 00:00:00+00:00,1.0007294543356888
2018-11-30 00:00:00+00:00,1.0007294543356888
2018-12-03 00:00:00+00:00,1.0007294543356888
2018-12-04 00:00:00+00:00,1.0007294543356888
2018-12-06 00:00:00+00:00,1.0007294543356888
2018-12-07 00:00:00+00:00,1.0007294543356888
2018-12-10 00:00:00+00:00,1.0007294543356888
2018-12-11 00:00:00+00:00,1.0007294543356888
2018-12-12 00:00:00+00:00,1.0007294543356888
2018-12-13 00:00:00+00:00,1.0007294543356888
2018-12-14 00:00:00+00:00,1.0007294543356888
2018-12-17 00:00:00+00:00,1.0007294543356888
2018-12-18 00:00:00+00:00,1.0007294543356888
2018-12-19 00:00:00+00:00,1.0007294543356888
2018-12-20 00:00:00+00:00,1.0007294543356888
2018-12-21 00:00:00+00:00,1.0007294543356888
2018-12-24 00:00:00+00:00,1.0007294543356888
2018-12-26 00:00:00+00:00,1.0007294543356888
2018-12-27 00:00:00+00:00,1.0007294543356888
2018-12-28 00:00:00+00:00,1.0007294543356888
2018-12-31 00:00:00+00:00,1.0007294543356888
2019-01-02 00:00:00+00:00,1.0007294543356888
2019-01-03 00:00:00+00:00,1.0007294543356888
2019-01-04 00:00:00+00:00,1.0007294543356888
2019-01-07 00:00:00+00:00,1.0007294543356888
2019-01-08 00:00:00+00:00,1.0007294543356888
2019-01-09 00:00:00+00:00,1.0007294543356888
2019-01-10 00:00:00+00:00,1.0007294543356888
2019-01-11 00:00:00+00:00,1.0007294543356888
2019-01-14 00:00:00+00:00,1.0007294543356888
2019-01-15 00:00:00+00:00,1.0007294543356888
2019-01-16 00:00:00+00:00,1.0007294543356888
2019-01-17 00:00:00+00:00,1.0007294543356888
2019-01-18 00:00:00+00:00,1.0007294543356888
2019-01-22 00:00:00+00:00,1.0007294543356888
2019-01-23 00:00:00+00:00,1.0007294543356888
2019-01-24 00:00:00+00:00,1.0007294543356888
2019-01-25 00:00:00+00:00,1.0007294543356888
2019-01-28 00:00:00+00:00,1.0007294543356888
2019-01-29 00:00:00+00:00,1.0007294543356888
2019-01-30 00:00:00+00:00,1.0007294543356888
2019-01-31 00:00:00+00:00,1.0007294543356888
2019-02-01 00:00:00+00:00,1.0007294543356888
2019-02-04 00:00:00+00:00,1.0007294543356888
2019-02-05 00:00:00+00:00,1.0007294543356888
2019-02-06 00:00:00+00:00,1.0007294543356888
2019-02-07 00:00:00+00:00,0.9816761550979083
2019-02-08 00:00:00+00:00,0.9786324721890756
2019-02-11 00:00:00+00:00,0.9730044541519162
2019-02-12 00:00:00+00:00,0.9813889970138339
2019-02-13 00:00:00+00:00,0.9773115625280016
2019-02-14 00:00:00+00:00,0.9808721650395062
2019-02-15 00:00:00+00:00,0.9786898687545529
2019-02-19 00:00:00+00:00,0.9816186709040869
2019-02-20 00:00:00+00:00,0.9879357982403497
2019-02-21 00:00:00+00:00,0.9823652643970118
2019-02-22 00:00:00+00:00,0.9933340547589119
2019-02-25 00:00:00+00:00,1.0005699652845315
2019-02-26 00:00:00+00:00,1.0011442814526805
2019-02-27 00:00:00+00:00,1.0042453609269903
2019-02-28 00:00:00+00:00,0.9943677187075671
2019-03-01 00:00:00+00:00,1.0048196770951394
2019-03-04 00:00:00+00:00,1.0098733789641499
2019-03-05 00:00:00+00:00,1.0080356373287482
2019-03-06 00:00:00+00:00,1.0022354295951572
2019-03-07 00:00:00+00:00,0.9906349264996309
2019-03-08 00:00:00+00:00,0.9929895001093603
2019-03-11 00:00:00+00:00,1.0273888829242217
2019-03-12 00:00:00+00:00,1.0389319894542708
2019-03-13 00:00:00+00:00,1.0435262559144307
2019-03-14 00:00:00+00:00,1.0551266713816128
2019-03-15 00:00:00+00:00,1.068851986568271
2019-03-18 00:00:00+00:00,1.0797633803646938
2019-03-19 00:00:00+00:00,1.0712065601780003
2019-03-20 00:00:00+00:00,1.080567370423096
2019-03-21 00:00:00+00:00,1.1203650097565196
2019-03-22 00:00:00+00:00,1.0971640911938112
2019-03-25 00:00:00+00:00,1.0838982114160034
2019-03-26 00:00:00+00:00,1.072699659535506
2019-03-27 00:00:00+00:00,1.0823476278646762
2019-03-28 00:00:00+00:00,1.0837833306567046
2019-03-29 00:00:00+00:00,1.0908469638575482
2019-04-01 00:00:00+00:00,1.0982552393362879
2019-04-02 00:00:00+00:00,1.1142202473733769
2019-04-03 00:00:00+00:00,1.1218581967423698
2019-04-04 00:00:00+00:00,1.1238107315087258
2019-04-05 00:00:00+00:00,1.1313338001184197
2019-04-08 00:00:00+00:00,1.14913654979091
2019-04-09 00:00:00+00:00,1.1456908280387041
2019-04-10 00:00:00+00:00,1.1521227485059216
2019-04-11 00:00:00+00:00,1.1425322643705729
2019-04-12 00:00:00+00:00,1.1420728289617224
2019-04-15 00:00:00+00:00,1.1441402444873772
2019-04-16 00:00:00+00:00,1.1442551252466757
2019-04-17 00:00:00+00:00,1.1665372606200275
2019-04-18 00:00:00+00:00,1.1707294882368142
2019-04-22 00:00:00+00:00,1.1745771612040492
2019-04-23 00:00:00+00:00,1.1915184366243161
2019-04-24 00:00:00+00:00,1.1896807826172588
2019-04-25 00:00:00+00:00,1.1788842695801347
2019-04-26 00:00:00+00:00,1.1732563391713196
2019-04-29 00:00:00+00:00,1.1750365966128997
2019-04-30 00:00:00+00:00,1.1524099065899962
2019-05-01 00:00:00+00:00,1.2089766316472548
2019-05-02 00:00:00+00:00,1.2011089207596648
2019-05-03 00:00:00+00:00,1.2160402648480984
2019-05-06 00:00:00+00:00,1.1972612477924298
2019-05-07 00:00:00+00:00,1.1649866770687005
2019-05-08 00:00:00+00:00,1.1652163509589537
2019-05-09 00:00:00+00:00,1.1526970646740708
2019-05-10 00:00:00+00:00,1.1323674640670753
2019-05-13 00:00:00+00:00,1.066554897152364
2019-05-14 00:00:00+00:00,1.0834387760071538
2019-05-15 00:00:00+00:00,1.0964174977008871
2019-05-16 00:00:00+00:00,1.0915935573504743
2019-05-17 00:00:00+00:00,1.08539131077351
2019-05-20 00:00:00+00:00,1.0514512757391548
2019-05-21 00:00:00+00:00,1.0513461306115808
2019-05-22 00:00:00+00:00,1.0513461306115808
2019-05-23 00:00:00+00:00,1.0513461306115808
2019-05-24 00:00:00+00:00,1.0513461306115808
2019-05-28 00:00:00+00:00,1.0513461306115808
2019-05-29 00:00:00+00:00,1.0513461306115808
2019-05-30 00:00:00+00:00,1.0513461306115808
2019-05-31 00:00:00+00:00,1.0513461306115808
2019-06-03 00:00:00+00:00,1.0513461306115808
2019-06-04 00:00:00+00:00,1.0513461306115808
2019-06-05 00:00:00+00:00,1.0513461306115808
2019-06-06 00:00:00+00:00,1.0513461306115808
2019-06-07 00:00:00+00:00,1.0513461306115808
2019-06-10 00:00:00+00:00,1.0513461306115808
2019-06-11 00:00:00+00:00,1.0513461306115808
2019-06-12 00:00:00+00:00,1.0513461306115808
2019-06-13 00:00:00+00:00,1.0513461306115808
2019-06-14 00:00:00+00:00,1.0513461306115808
2019-06-17 00:00:00+00:00,1.0513461306115808
2019-06-18 00:00:00+00:00,1.0513461306115808
2019-06-19 00:00:00+00:00,1.0513461306115808
2019-06-20 00:00:00+00:00,1.0513461306115808
2019-06-21 00:00:00+00:00,1.0476566999655748
2019-06-24 00:00:00+00:00,1.0466026294147885
2019-06-25 00:00:00+00:00,1.0307386545113202
2019-06-26 00:00:00+00:00,1.0530325643211416
2019-06-27 00:00:00+00:00,1.0527163511979485
2019-06-28 00:00:00+00:00,1.0431241242188085
2019-07-01 00:00:00+00:00,1.062255822376271
2019-07-02 00:00:00+00:00,1.06847489492021
2019-07-03 00:00:00+00:00,1.077329264471757
2019-07-05 00:00:00+00:00,1.0763805446817496
2019-07-08 00:00:00+00:00,1.0541920660531352
2019-07-09 00:00:00+00:00,1.0606220009594882
2019-07-10 00:00:00+00:00,1.07111011150739
2019-07-11 00:00:00+00:00,1.0633098929270577
2019-07-12 00:00:00+00:00,1.0714790804314007
2019-07-15 00:00:00+00:00,1.0815456270953303
2019-07-16 00:00:00+00:00,1.0778035841565465
2019-07-17 00:00:00+00:00,1.0717426181742042
2019-07-18 00:00:00+00:00,1.0839173059397065
2019-07-19 00:00:00+00:00,1.067737037492617
2019-07-22 00:00:00+00:00,1.092139168824439
2019-07-23 00:00:00+00:00,1.1006772448323647
2019-07-24 00:00:00+00:00,1.099781280843175
2019-07-25 00:00:00+00:00,1.0910850982736529
2019-07-26 00:00:00+00:00,1.0948798165928262
2019-07-29 00:00:00+00:00,1.1051043893979242
2019-07-30 00:00:00+00:00,1.1003610317091717
2019-07-31 00:00:00+00:00,1.1228130480805896
2019-08-01 00:00:00+00:00,1.0985163479299744
2019-08-02 00:00:00+00:00,1.0752737987505736
2019-08-05 00:00:00+00:00,1.0189855306297901
2019-08-06 00:00:00+00:00,1.038275335348849
2019-08-07 00:00:00+00:00,1.0490269836395543
2019-08-08 00:00:00+00:00,1.072164182058176
2019-08-09 00:00:00+00:00,1.059304392665898
2019-08-12 00:00:00+00:00,1.0566164202779007
2019-08-13 00:00:00+00:00,1.101362426879568
2019-08-14 00:00:00+00:00,1.0685803261014168
2019-08-15 00:00:00+00:00,1.0632572175466677
2019-08-16 00:00:00+00:00,1.063150891824913
2019-08-19 00:00:00+00:00,1.063150891824913
2019-08-20 00:00:00+00:00,1.0630950909670007
2019-08-21 00:00:00+00:00,1.0746175073134951
2019-08-22 00:00:00+00:00,1.0737078793924177
2019-08-23 00:00:00+00:00,1.0240805664558004
2019-08-26 00:00:00+00:00,1.0435373195313138
2019-08-27 00:00:00+00:00,1.0317622030578806
2019-08-28 00:00:00+00:00,1.0386857392791442
2019-08-29 00:00:00+00:00,1.0562725731059115
2019-08-30 00:00:00+00:00,1.0549081312242952
2019-09-03 00:00:00+00:00,1.0395448580201347
2019-09-04 00:00:00+00:00,1.0571822781402411
2019-09-05 00:00:00+00:00,1.0778518684438578
2019-09-06 00:00:00+00:00,1.0777507729704319
2019-09-09 00:00:00+00:00,1.0823496530956627
2019-09-10 00:00:00+00:00,1.0951354929635992
2019-09-11 00:00:00+00:00,1.129955442130021
2019-09-12 00:00:00+00:00,1.1274285950871363
2019-09-13 00:00:00+00:00,1.1054955812620773
2019-09-16 00:00:00+00:00,1.1113072986154113
2019-09-17 00:00:00+00:00,1.1153502693066775
2019-09-18 00:00:00+00:00,1.1258114530785812
2019-09-19 00:00:00+00:00,1.1166642791214587
2019-09-20 00:00:00+00:00,1.1003407917028818
2019-09-23 00:00:00+00:00,1.1053439766085644
2019-09-24 00:00:00+00:00,1.100088091575943
2019-09-25 00:00:00+00:00,1.1170179976085717
2019-09-26 00:00:00+00:00,1.1112567894353247
2019-09-27 00:00:00+00:00,1.1058493768624424
2019-09-30 00:00:00+00:00,1.1318758705588545
2019-10-01 00:00:00+00:00,1.135009136215791
2019-10-02 00:00:00+00:00,1.1065568909499202
2019-10-03 00:00:00+00:00,1.1159567650339817
2019-10-04 00:00:00+00:00,1.1472390666497632
2019-10-07 00:00:00+00:00,1.1474917667767022
2019-10-08 00:00:00+00:00,1.1340489220013747
2019-10-09 00:00:00+00:00,1.1473401621231893
2019-10-10 00:00:00+00:00,1.1628044536875237
2019-10-11 00:00:00+00:00,1.1937331139294445
2019-10-14 00:00:00+00:00,1.1920147993342114
2019-10-15 00:00:00+00:00,1.1892353292776399
2019-10-16 00:00:00+00:00,1.1844342582055571
2019-10-17 00:00:00+00:00,1.189033138330788
2019-10-18 00:00:00+00:00,1.1947438373239483
2019-10-21 00:00:00+00:00,1.215463936807652
2019-10-22 00:00:00+00:00,1.2126844667510805
2019-10-23 00:00:00+00:00,1.2289572907630666
2019-10-24 00:00:00+00:00,1.2309788146653255
2019-10-25 00:00:00+00:00,1.246139896922634
2019-10-28 00:00:00+00:00,1.258622527483545
2019-10-29 00:00:00+00:00,1.2295132001970313
2019-10-30 00:00:00+00:00,1.2293615955435182
2019-10-31 00:00:00+00:00,1.2571569130152502
2019-11-01 00:00:00+00:00,1.2928360580359148
2019-11-04 00:00:00+00:00,1.3013262270856467
2019-11-05 00:00:00+00:00,1.2994563849501526
2019-11-06 00:00:00+00:00,1.3000122172708652
2019-11-07 00:00:00+00:00,1.311079819656821
2019-11-08 00:00:00+00:00,1.3146680535008002
2019-11-11 00:00:00+00:00,1.325078650979365
2019-11-12 00:00:00+00:00,1.3238656595247575
2019-11-13 00:00:00+00:00,1.3365504810325204
2019-11-14 00:00:00+00:00,1.327302288715224
2019-11-15 00:00:00+00:00,1.343069789586584
2019-11-18 00:00:00+00:00,1.3498417211543345
2019-11-19 00:00:00+00:00,1.3457482412829815
2019-11-20 00:00:00+00:00,1.3300817587717952
2019-11-21 00:00:00+00:00,1.3241184367649483
2019-11-22 00:00:00+00:00,1.32295603160368
2019-11-25 00:00:00+00:00,1.3461524689501816
2019-11-26 00:00:00+00:00,1.3356408531114428
2019-11-27 00:00:00+00:00,1.353581405425323
2019-11-29 00:00:00+00:00,1.3505997444218996
2019-12-02 00:00:00+00:00,1.3349838482040521
2019-12-03 00:00:00+00:00,1.311180992243499
2019-12-04 00:00:00+00:00,1.3227538406568282
2019-12-05 00:00:00+00:00,1.3421600074390025
2019-12-06 00:00:00+00:00,1.368085482775241
2019-12-09 00:00:00+00:00,1.3489320932332574
2019-12-10 00:00:00+00:00,1.3568158436689375
2019-12-11 00:00:00+00:00,1.3683886920822668
2019-12-12 00:00:00+00:00,1.371875753339568
2019-12-13 00:00:00+00:00,1.3905238968541778
2019-12-16 00:00:00+00:00,1.414326752814731
2019-12-17 00:00:00+00:00,1.4171063770978065
2019-12-18 00:00:00+00:00,1.413720334200679
2019-12-19 00:00:00+00:00,1.4151353623756344
2019-12-20 00:00:00+00:00,1.4122042876655498
2019-12-23 00:00:00+00:00,1.4352491203585387
2019-12-24 00:00:00+00:00,1.436613562240155
2019-12-26 00:00:00+00:00,1.465116470912617
2019-12-27 00:00:00+00:00,1.4645604843654003
2019-12-30 00:00:00+00:00,1.473252844361984
2019-12-31 00:00:00+00:00,1.4840172374409135
2020-01-02 00:00:00+00:00,1.5178770495061706
2020-01-03 00:00:00+00:00,1.503120194916062
2020-01-06 00:00:00+00:00,1.5150974252230949
2020-01-07 00:00:00+00:00,1.5079718522814833
2020-01-08 00:00:00+00:00,1.5322295222025755
2020-01-09 00:00:00+00:00,1.5647753244530513
2020-01-10 00:00:00+00:00,1.5683128177771877
2020-01-13 00:00:00+00:00,1.60181883424208
2020-01-14 00:00:00+00:00,1.5801890297240468
2020-01-15 00:00:00+00:00,1.573417098156296
2020-01-16 00:00:00+00:00,1.593126474245496
2020-01-17 00:00:00+00:00,1.6107639714788544
2020-01-21 00:00:00+00:00,1.5998479737464117
2020-01-22 00:00:00+00:00,1.605558672739572
2020-01-23 00:00:00+00:00,1.6132908185217392
2020-01-24 00:00:00+00:00,1.6086413521031695
2020-01-27 00:00:00+00:00,1.561338849489089
2020-01-28 00:00:00+00:00,1.605508086446233
2020-01-29 00:00:00+00:00,1.6391151212712993
2020-01-30 00:00:00+00:00,1.6367398788819274
2020-01-31 00:00:00+00:00,1.5641689058389994
2020-02-03 00:00:00+00:00,1.5598732350207944
2020-02-04 00:00:00+00:00,1.611370390092906
2020-02-05 00:00:00+00:00,1.6245100255612075
2020-02-06 00:00:00+00:00,1.643511810449678
2020-02-07 00:00:00+00:00,1.6173337120997529
2020-02-10 00:00:00+00:00,1.625015271588581
2020-02-11 00:00:00+00:00,1.615211092724068
2020-02-12 00:00:00+00:00,1.6535687665543821
2020-02-13 00:00:00+00:00,1.641793572967697
2020-02-14 00:00:00+00:00,1.6421979548614007
2020-02-18 00:00:00+00:00,1.6121284133604705
2020-02-19 00:00:00+00:00,1.6354764553604848
2020-02-20 00:00:00+00:00,1.618698153981369
2020-02-21 00:00:00+00:00,1.58205887185954
2020-02-24 00:00:00+00:00,1.5069104654803882
2020-02-25 00:00:00+00:00,1.4558681243688154
2020-02-26 00:00:00+00:00,1.4789635433551431
2020-02-27 00:00:00+00:00,1.382286350818132
2020-02-28 00:00:00+00:00,1.3814777412572283
2020-03-02 00:00:00+00:00,1.3813395934831025
2020-03-03 00:00:00+00:00,1.3813395934831025
2020-03-04 00:00:00+00:00,1.3813395934831025
2020-03-05 00:00:00+00:00,1.3813395934831025
2020-03-06 00:00:00+00:00,1.3813395934831025
2020-03-09 00:00:00+00:00,1.3813395934831025
2020-03-10 00:00:00+00:00,1.3813395934831025
