timestamp,Y,X,Beta,Signal,Strategy_Ret,Cum_Ret
2025-10-28 20:00:00+00:00,0.6587615013122559,0.5783020853996277,0.3329351654855802,0,0.0,1.0
2025-10-28 21:00:00+00:00,0.6585446000099182,0.5783355832099915,0.33324563055349005,0,-0.0,1.0
2025-10-28 22:00:00+00:00,0.65845787525177,0.5781349539756775,0.33338099318861636,0,-0.0,1.0
2025-10-28 23:00:00+00:00,0.6586747169494629,0.5783355832099915,0.33363089831258086,0,0.0,1.0
2025-10-29 00:00:00+00:00,0.6600224375724792,0.5782352089881897,0.3340328727040705,0,0.0,1.0
2025-10-29 01:00:00+00:00,0.6598917841911316,0.5778676867485046,0.33390832139166793,0,0.0,1.0
2025-10-29 02:00:00+00:00,0.6601095795631409,0.5782686471939087,0.33427504351529086,0,0.0,1.0
2025-10-29 03:00:00+00:00,0.6601095795631409,0.5785028338432312,0.3347883984812558,0,-0.0,1.0
2025-10-29 04:00:00+00:00,0.6598047018051147,0.5781683921813965,0.3348952174577483,0,-0.0,1.0
2025-10-29 05:00:00+00:00,0.6602839231491089,0.5784693360328674,0.3352895636451774,0,0.0,1.0
2025-10-29 06:00:00+00:00,0.6609822511672974,0.5790387988090515,0.3363749646323972,0,0.0,1.0
2025-10-29 07:00:00+00:00,0.6615068912506104,0.5789047479629517,0.33737298194477017,0,0.0,1.0
2025-10-29 08:00:00+00:00,0.6597611904144287,0.577734112739563,0.33718990327231574,0,-0.0,1.0
2025-10-29 09:00:00+00:00,0.6602402925491333,0.5785028338432312,0.33733923987084335,0,0.0,1.0
2025-10-29 10:00:00+00:00,0.6604147553443909,0.5788041949272156,0.3376118252052016,0,0.0,1.0
2025-10-29 11:00:00+00:00,0.6598047018051147,0.5782352089881897,0.3376079679013953,0,-0.0,1.0
2025-10-29 12:00:00+00:00,0.6598482728004456,0.5780680775642395,0.3375731740540894,0,0.0,1.0
2025-10-29 13:00:00+00:00,0.6604583859443665,0.5788376927375793,0.3378124320223698,0,0.0,1.0
2025-10-29 14:00:00+00:00,0.6605455875396729,0.5792400240898132,0.33811517272192493,0,-0.0,1.0
2025-10-29 15:00:00+00:00,0.6613757014274597,0.5799791216850281,0.33914633603588956,0,0.0,1.0
2025-10-29 16:00:00+00:00,0.6614631414413452,0.57984459400177,0.33999863372374844,0,0.0,1.0
2025-10-29 17:00:00+00:00,0.6613319516181946,0.5793743133544922,0.340417319684418,0,0.0,1.0
2025-10-29 18:00:00+00:00,0.6578947305679321,0.576701283454895,0.34254656159817054,0,-0.0,1.0
2025-10-29 19:00:00+00:00,0.6573757529258728,0.5764353275299072,0.34501883158397895,0,-0.0,1.0
2025-10-29 20:00:00+00:00,0.6577216386795044,0.5765682458877563,0.3465049537656916,0,0.0,1.0
2025-10-29 21:00:00+00:00,0.6575053930282593,0.576269268989563,0.3480308382403795,0,-0.0,1.0
2025-10-29 22:00:00+00:00,0.6570733785629272,0.5762360095977783,0.3496832149476769,0,-0.0,1.0
2025-10-29 23:00:00+00:00,0.6578947305679321,0.5765349864959717,0.35020491668679854,0,0.0,1.0
2025-10-30 00:00:00+00:00,0.6588917374610901,0.577734112739563,0.3501968795878109,0,0.0,1.0
2025-10-30 01:00:00+00:00,0.6587181091308594,0.5774005651473999,0.3502094726939225,0,-0.0,1.0
2025-10-30 02:00:00+00:00,0.6590654253959656,0.5778676867485046,0.35022460484303874,0,0.0,1.0
2025-10-30 03:00:00+00:00,0.6590654253959656,0.5777007937431335,0.35023485861839837,0,0.0,1.0
2025-10-30 04:00:00+00:00,0.6596741080284119,0.5789047479629517,0.35048003737980715,0,0.0,1.0
2025-10-30 05:00:00+00:00,0.6592826843261719,0.5784358978271484,0.35049732629631913,0,-0.0,1.0
2025-10-30 06:00:00+00:00,0.6585012674331665,0.577500581741333,0.350570042371684,0,-0.0,1.0
2025-10-30 07:00:00+00:00,0.6581978797912598,0.5776340365409851,0.35061858478680547,0,-0.0,1.0
2025-10-30 08:00:00+00:00,0.6579813361167908,0.5775339007377625,0.35071475392661394,0,-0.0,1.0
2025-10-30 09:00:00+00:00,0.6571165323257446,0.5768675804138184,0.35141130235692064,0,-0.0,1.0
